"husage","husunion","husearns","huseduc","husblck","hushisp","hushrs","kidge6","earns","age","black","educ","hispanic","union","exper","kidlt6","lwage"
27,0,700,16,0,0,53,0,30,27,0,16,0,0,5,1,2.014903
56,0,600,18,0,0,35,0,220,53,0,12,0,0,35,0,2.349105
24,1,416,11,0,0,48,0,161,26,0,12,0,0,8,0,1.526056
35,0,700,12,0,0,50,0,54,26,0,11,0,0,9,1,1.504077
50,0,320,8,0,0,40,0,200,43,0,12,0,0,25,0,1.609438
31,0,450,12,1,0,46,1,360,27,1,12,0,0,9,0,2.079442
35,0,600,13,0,0,72,1,225,33,0,14,0,0,13,0,2.238047
25,0,320,16,0,0,42,0,340,24,0,16,0,0,2,0,2.140066
33,1,350,12,0,0,45,0,130,30,0,12,0,0,12,1,1.466337
36,0,700,13,0,0,40,0,300,37,0,12,0,0,19,1,2.014903
47,1,640,12,0,0,41,1,121,47,0,12,0,0,29,0,1.394593
31,1,471,12,0,0,40,0,270,27,0,12,0,0,9,1,1.909543
40,0,850,12,0,0,55,1,180,34,0,12,0,0,16,0,2.148434
37,0,750,18,0,0,4,1,318,36,0,14,0,0,16,0,2.296315
41,0,350,17,0,0,60,1,515,38,0,12,0,0,20,0,2.555287
54,0,257,12,0,0,60,0,43,49,0,12,0,0,31,0,1.458615
38,1,300,12,0,0,46,1,220,35,0,10,0,0,19,0,1.704748
49,0,100,8,0,0,4,0,100,39,0,0,0,0,33,0,0.916291
19,0,270,10,0,0,45,0,205,18,0,12,0,0,0,1,1.63413
36,0,432,12,0,0,42,0,750,37,0,12,0,0,19,0,2.931194
36,0,370,16,0,0,80,1,144,45,0,12,0,0,27,0,2.197225
57,0,740,16,0,0,40,0,200,48,0,12,0,0,30,0,1.609438
37,0,878,16,0,0,45,0,200,33,0,14,0,0,13,1,2.302585
60,0,600,9,0,0,24,0,182,51,0,10,0,0,35,0,1.648659
45,1,370,12,0,0,38,1,400,43,0,12,0,0,25,0,2.302585
31,0,246,14,0,0,40,0,240,30,0,14,0,0,10,0,1.925291
44,0,400,12,0,0,40,1,204,42,0,11,0,0,25,0,2.140066
36,0,360,16,0,0,40,1,300,34,0,14,0,0,14,0,2.014903
55,1,1100,14,0,0,60,0,775,55,0,12,0,0,37,0,2.963984
43,0,400,12,0,0,32,0,350,50,0,13,0,0,31,0,2.169054
42,1,800,13,0,0,36,1,300,39,0,15,0,0,18,0,1.609438
52,0,260,12,0,0,40,1,284,40,0,12,0,0,22,0,1.960095
44,0,174,10,0,0,37,0,170,46,0,8,0,0,32,0,1.446919
29,1,600,12,0,0,52,1,600,32,0,12,0,1,14,0,2.70805
27,0,200,13,0,0,40,0,220,47,0,12,1,0,29,0,1.704748
41,0,390,12,0,0,35,0,425,41,0,12,0,0,23,0,2.36321
37,0,495,15,0,1,48,0,146,36,0,12,0,0,18,1,1.517871
39,0,286,12,0,0,40,0,440,35,0,12,0,0,17,0,2.397895
42,1,480,12,1,0,40,1,436,40,1,12,0,1,22,0,2.388763
20,0,176,11,0,0,40,0,226,20,0,11,0,0,3,0,1.731656
54,1,900,12,0,0,43,0,500,55,0,12,0,0,37,0,2.525729
42,0,950,18,0,0,40,0,350,36,0,18,0,0,12,1,2.862201
51,0,900,18,1,0,40,0,668,43,0,18,0,0,19,0,2.815409
58,1,637,9,0,0,40,0,237,59,0,12,0,0,41,0,1.779181
58,0,1245,18,0,0,0,0,650,53,0,18,0,0,29,0,2.788093
53,0,800,18,0,0,40,0,500,53,0,18,0,0,29,0,2.525729
43,0,280,12,0,0,40,0,152,53,0,8,0,1,39,0,1.335001
43,0,725,10,0,0,47,1,300,42,0,15,0,0,21,0,2.525729
45,0,316,12,1,0,60,0,308,42,1,12,0,0,24,0,2.04122
36,0,563,15,0,0,40,0,1125,31,0,12,0,0,13,0,3.336659
49,0,372,12,0,0,40,0,288,48,0,12,0,0,30,0,1.974081
59,0,469,9,0,0,50,1,170,56,0,12,0,0,38,0,1.446919
41,0,1250,17,0,0,40,1,950,39,0,13,0,0,20,0,3.167583
42,1,400,12,1,0,48,1,340,36,1,13,0,0,17,0,2.140066
48,0,200,15,0,0,30,0,114,43,0,13,0,1,24,0,1.740466
29,0,280,10,0,0,40,0,190,26,0,12,0,0,8,1,1.558145
43,0,360,15,0,0,40,1,600,42,0,18,0,0,18,0,2.525729
41,0,1000,18,0,0,40,1,260,27,0,12,0,0,9,0,1.754019
48,1,900,17,0,0,60,1,450,50,0,15,0,0,29,0,2.197225
46,0,1200,16,0,0,40,1,654,40,0,16,0,0,18,0,2.676445
53,1,344,12,0,0,40,0,175,49,0,12,0,0,31,0,2.120264
34,0,449,10,0,0,0,0,175,36,0,12,0,0,18,0,1.475906
43,1,518,16,0,0,40,1,423,43,0,14,0,0,23,0,2.24071
39,1,593,12,0,0,51,1,96,38,0,14,0,0,18,0,1.519826
31,1,250,12,0,0,40,0,250,27,0,13,0,0,8,1,3.036554
47,0,610,9,0,0,0,0,240,44,0,10,0,0,28,0,1.925291
49,0,550,12,0,0,40,0,320,47,0,12,0,0,29,1,2.079442
45,0,600,12,0,0,56,0,320,42,0,12,0,0,24,0,2.079442
32,0,600,18,0,0,45,0,600,29,0,18,0,0,5,0,2.484907
42,0,400,12,0,0,40,0,640,43,0,12,0,0,25,0,2.772589
27,0,470,14,0,1,40,0,400,24,0,12,1,0,6,1,2.302585
27,0,400,12,0,0,50,0,200,27,0,16,0,0,5,1,3.688879
35,1,500,12,0,0,40,1,350,35,0,12,0,0,17,0,2.169054
30,1,512,16,0,0,45,0,400,26,0,16,0,0,4,1,2.302585
55,0,460,13,0,0,60,0,292,44,0,12,0,0,26,0,1.987874
28,0,450,13,0,0,0,0,190,28,0,12,0,0,10,0,1.509354
24,0,313,14,0,0,0,0,150,22,0,13,0,0,3,1,1.832582
53,0,340,12,0,0,47,0,198,50,0,12,0,0,32,0,1.599388
40,0,690,14,0,0,43,1,765,37,0,14,0,0,17,0,2.950996
27,0,400,12,0,0,55,0,350,29,0,12,0,0,11,1,2.169054
50,0,210,18,0,0,60,0,1000,47,0,18,0,0,23,0,3.101093
61,1,360,12,0,0,30,0,240,51,0,10,0,1,35,0,1.791759
47,0,777,15,0,0,40,1,853,44,0,12,0,0,26,0,3.05988
29,0,488,13,1,0,50,0,309,26,1,16,0,0,4,1,2.044462
45,0,280,12,0,0,48,0,385,46,0,9,0,1,31,0,2.264364
34,0,450,12,0,0,60,0,495,30,0,12,0,0,12,0,2.397895
21,0,280,10,0,0,40,0,270,20,0,12,0,0,2,0,1.909543
37,0,280,12,1,0,32,1,170,37,1,12,0,0,19,0,1.670063
38,0,350,16,0,0,50,0,210,29,0,16,0,0,7,1,1.791759
42,0,600,17,0,0,70,1,417,40,0,12,0,1,22,0,2.344207
44,0,510,12,0,0,48,1,260,43,0,12,0,0,25,0,1.871802
28,0,178,9,0,0,24,0,250,28,0,12,0,0,10,1,1.832582
57,0,300,12,0,0,40,0,195,56,0,12,0,1,38,0,1.58412
50,1,560,12,0,0,40,1,347,47,0,12,0,1,29,0,2.160445
38,0,442,15,0,0,40,1,438,41,0,14,0,0,21,0,2.393339
43,0,576,15,0,0,60,1,369,43,0,14,0,0,23,0,2.221917
39,0,560,13,0,0,0,1,450,38,0,14,0,0,18,0,2.420368
30,1,600,14,0,0,40,0,360,30,0,12,0,0,12,1,2.841582
29,0,366,12,1,0,60,0,290,26,1,14,0,1,6,1,1.981001
32,0,800,16,0,0,40,1,800,31,0,16,0,0,9,0,2.995732
37,0,280,18,0,0,50,0,390,37,0,18,0,0,13,0,2.159484
46,0,875,16,0,0,50,0,550,46,0,16,0,0,24,0,2.397895
40,1,528,10,0,0,48,0,320,40,0,10,0,1,24,0,2.079442
52,0,210,12,1,0,40,0,200,45,1,12,0,0,27,0,1.609438
55,0,400,12,0,0,35,0,280,50,0,12,0,1,32,0,2.079442
29,0,700,12,0,0,40,0,300,25,0,16,0,0,3,0,2.014903
39,0,1346,16,0,0,50,0,372,39,0,15,0,0,18,0,2.112231
37,0,529,15,0,0,30,0,175,28,0,12,0,0,10,0,1.94591
40,0,250,9,0,0,40,1,128,39,0,16,0,0,17,0,2.079442
44,0,328,18,0,0,40,0,400,34,0,13,0,0,15,1,2.407946
38,0,800,16,0,0,50,1,640,37,0,18,0,0,13,0,2.654806
37,0,100,10,0,0,20,1,350,35,0,12,0,0,17,0,2.274414
27,0,400,12,1,0,40,1,280,27,1,12,0,0,9,0,1.94591
38,0,1923,17,0,0,45,0,300,37,0,16,0,0,15,0,1.89712
41,0,577,16,0,0,40,1,68,37,0,12,0,0,19,0,1.446919
28,0,740,12,0,0,50,0,400,28,0,16,0,0,6,0,2.436116
28,0,300,12,0,0,50,1,312,32,0,12,0,0,14,0,2.054124
54,0,100,13,0,0,24,0,286,50,0,13,0,0,31,0,1.967112
26,0,170,6,0,1,40,0,300,29,0,5,1,0,18,1,1.427116
52,0,1100,18,0,0,40,1,692,50,0,18,0,0,26,0,2.984238
41,1,680,14,1,0,40,1,258,42,1,14,0,0,22,0,1.86408
28,0,350,8,0,1,40,0,112,27,0,8,0,0,13,1,0.980829
28,0,800,14,0,0,40,0,600,26,0,16,0,0,4,0,2.70805
26,0,298,12,0,0,40,0,144,23,0,12,0,0,5,1,1.280934
30,1,600,13,0,0,35,0,500,27,0,13,0,0,8,0,2.65926
55,0,1000,14,0,0,40,0,500,55,0,12,0,0,37,0,2.525729
46,1,259,14,1,0,28,1,597,44,1,14,0,0,24,0,2.836569
49,0,279,12,0,0,55,0,520,48,0,13,0,0,29,0,2.564949
39,0,800,16,0,0,60,1,455,36,0,13,0,0,17,0,2.208274
44,0,692,17,0,0,60,0,962,44,0,17,0,0,21,0,3.180135
30,1,880,13,0,0,40,0,198,26,0,16,0,0,4,1,3.208826
36,1,660,18,1,0,0,0,660,33,1,18,0,0,9,1,2.80336
50,0,517,12,0,0,32,0,467,49,0,10,0,1,33,0,2.45745
38,0,725,16,0,0,40,0,600,35,0,16,0,0,13,0,2.484907
34,1,310,12,1,0,40,0,425,32,1,15,0,0,11,1,2.36321
57,0,500,12,0,0,40,0,220,56,0,14,0,0,36,0,1.927892
45,0,200,6,0,1,64,1,26,35,0,6,1,0,23,0,1.466337
35,0,400,12,0,0,32,1,268,34,0,13,0,0,15,0,1.902107
29,0,400,12,0,0,40,0,322,26,0,14,0,0,6,0,2.085672
53,0,200,18,0,0,40,0,100,52,0,16,0,0,30,0,1.609438
40,1,250,4,0,1,40,0,250,46,0,12,1,1,28,1,1.832582
39,0,300,12,0,0,40,1,440,39,0,12,0,0,21,0,2.397895
31,1,451,10,0,0,46,0,323,45,0,12,0,0,27,0,1.97099
57,0,390,12,1,0,40,0,320,55,1,12,0,0,37,0,2.079442
32,0,800,16,0,0,55,0,450,27,0,14,0,0,7,0,2.420368
32,0,1000,16,0,0,40,0,480,35,0,16,0,1,13,1,2.70805
36,0,538,12,0,0,0,0,538,32,0,10,0,0,16,1,2.598979
55,0,1100,14,0,0,0,1,320,53,0,12,0,0,35,0,2.079442
51,0,440,12,0,0,40,0,500,46,0,12,0,0,28,0,2.407946
42,1,786,12,0,0,40,1,158,40,0,12,0,1,22,0,1.661398
29,1,368,12,0,0,30,0,620,30,0,16,0,0,8,1,2.74084
24,0,400,14,0,0,30,1,294,31,0,13,0,0,12,0,1.9947
29,0,399,10,0,1,38,0,548,28,0,15,1,0,7,0,2.617396
25,0,425,13,0,0,38,0,210,23,0,13,0,0,4,0,1.658228
34,0,768,12,0,0,48,1,260,40,0,12,0,0,22,0,1.871802
28,1,400,12,0,0,40,0,400,31,0,12,0,1,13,1,2.184802
26,0,400,12,0,0,40,0,405,25,0,12,0,1,7,0,2.315008
52,1,673,18,0,0,40,1,400,48,0,14,0,0,28,0,2.302585
28,1,606,14,0,0,40,0,470,27,0,12,0,1,9,0,2.463853
44,1,447,12,0,0,48,0,264,41,0,12,0,0,23,0,2.020601
39,0,750,16,0,0,40,0,255,32,0,12,0,0,14,1,1.852384
38,0,379,12,0,0,50,0,195,32,0,13,0,0,13,1,2.277267
43,0,400,16,0,0,40,0,335,38,0,16,0,0,16,1,2.125251
55,0,750,17,0,0,24,0,336,56,0,16,0,0,34,0,2.639057
41,1,540,12,0,0,50,1,200,41,0,16,0,0,19,0,1.966113
59,1,500,7,0,0,50,1,126,55,0,10,0,0,39,0,1.504077
47,0,900,16,0,0,0,1,900,46,0,18,0,1,22,0,2.890372
43,0,800,16,0,0,40,0,850,38,0,17,0,0,15,0,3.056357
29,0,460,16,1,0,38,0,350,29,1,16,0,0,7,1,2.169054
29,0,328,12,1,0,0,0,220,30,1,12,0,0,12,1,1.704748
61,0,900,14,0,0,40,0,210,58,0,15,0,0,37,0,2.351375
54,0,1442,16,0,0,50,1,425,47,0,18,0,1,23,0,2.496741
56,1,476,14,0,0,0,0,500,46,0,12,0,0,28,0,2.343407
36,0,615,12,0,0,40,1,807,37,0,12,0,0,19,0,3.004444
43,0,1000,16,0,0,40,1,130,41,0,12,0,0,23,0,1.871802
44,0,928,12,0,0,40,1,660,39,0,14,0,1,19,0,2.80336
30,0,654,12,0,0,40,0,616,26,0,12,0,0,8,0,2.867899
42,0,360,12,0,0,40,1,137,41,0,14,0,0,21,0,1.924249
35,1,397,12,0,0,46,1,413,33,0,12,0,0,15,0,2.334568
31,0,700,14,0,0,60,0,150,23,0,14,0,0,3,1,1.321756
27,0,495,12,0,0,40,0,200,24,0,12,0,0,6,0,1.609438
42,0,368,13,1,0,40,0,415,44,1,18,0,1,20,0,2.339399
44,1,360,12,0,0,40,1,240,39,0,12,0,0,21,0,1.791759
41,0,400,12,0,0,62,1,280,30,0,14,0,0,10,0,1.94591
54,0,300,13,1,0,40,0,122,59,1,14,0,0,39,0,1.402824
36,0,460,12,0,0,40,1,128,35,0,12,0,0,17,0,1.673976
30,0,400,10,0,0,40,0,100,28,0,12,0,0,10,1,1.609438
47,0,560,16,0,0,42,0,600,43,0,16,0,0,21,0,2.590267
46,0,1100,12,0,0,30,0,312,44,0,12,0,0,26,1,2.564949
29,0,356,12,0,1,40,0,340,29,0,12,1,0,11,1,2.140066
56,0,415,8,0,0,40,0,77,53,0,10,0,0,37,0,1.571217
43,0,300,12,0,1,55,1,149,44,0,2,1,0,36,0,1.448598
42,0,1000,16,0,0,55,0,635,44,0,17,0,0,21,0,2.764745
46,0,350,16,0,0,40,0,425,43,0,12,0,0,25,0,2.36321
33,1,520,16,0,0,40,0,264,33,0,16,0,0,11,1,1.704748
42,0,720,14,0,0,40,0,400,41,0,14,0,0,21,0,2.302585
45,1,400,18,0,0,40,1,656,45,0,18,0,0,21,0,2.797281
27,0,550,10,0,0,44,0,371,25,0,12,0,0,7,1,2.227323
37,0,960,12,0,0,80,1,270,34,0,12,0,0,16,0,2.420368
31,0,250,12,0,0,40,0,246,31,0,18,0,0,7,0,1.949983
60,0,846,18,0,0,40,0,461,58,0,18,0,0,34,0,2.732201
49,0,400,8,0,0,40,0,336,52,0,12,0,0,34,0,2.128232
43,1,1000,12,0,0,40,1,125,37,0,13,0,0,18,0,2.055725
47,0,425,12,0,0,0,1,455,46,0,17,0,0,23,0,2.431418
33,1,284,13,0,0,38,0,301,32,0,12,0,1,14,1,2.488235
27,1,700,17,0,0,40,0,100,29,0,12,0,0,11,0,1.609438
57,1,588,16,0,0,40,0,230,54,0,16,0,0,32,0,1.7492
26,0,170,6,0,1,12,0,320,26,0,12,1,0,8,1,2.079442
29,0,349,15,1,0,60,0,700,32,1,16,0,0,10,1,2.862201
44,0,404,9,0,0,72,1,240,47,0,9,0,0,32,0,1.791759
38,0,500,14,0,0,40,1,320,36,0,13,0,0,17,0,2.079442
37,0,450,12,1,0,60,1,360,39,1,12,0,0,21,0,2.197225
30,0,608,12,0,0,45,0,247,28,0,12,0,0,10,1,1.820509
38,0,440,12,0,0,42,1,125,39,0,14,0,0,19,0,1.609438
46,0,574,12,0,0,45,0,65,34,0,12,0,0,16,1,1.284016
39,0,820,16,1,0,40,0,1000,43,1,16,0,0,21,1,3.218876
57,0,1500,16,0,1,64,0,1100,51,0,16,0,0,29,0,3.314186
34,0,810,12,0,0,60,0,480,32,0,12,0,0,14,1,2.484907
46,1,734,12,0,0,43,1,945,43,0,13,0,0,24,0,3.044523
35,1,440,12,1,0,40,0,328,31,1,14,0,0,11,1,2.104134
49,0,184,7,0,1,40,0,297,45,0,8,1,0,31,0,2.004853
45,0,528,10,0,0,40,1,266,45,0,6,0,0,33,0,1.894617
35,0,500,12,0,0,40,0,300,41,0,15,0,0,20,0,2.014903
49,1,800,12,0,0,40,0,260,48,0,12,0,0,30,0,1.871802
41,0,1154,16,0,0,70,1,315,38,0,12,0,0,20,0,2.197225
24,0,310,12,0,0,30,0,300,23,0,12,0,0,5,1,2.014903
39,0,384,16,0,0,40,1,90,38,0,14,0,0,18,0,1.791759
27,0,600,15,0,0,40,0,410,26,0,15,0,0,5,1,2.327278
29,1,1000,12,0,0,44,0,550,29,0,13,0,0,10,0,2.503256
22,0,800,9,0,0,50,0,700,30,0,12,0,0,12,0,2.639057
42,1,575,13,0,0,40,1,156,34,0,15,0,0,13,0,1.83098
34,1,335,8,0,1,42,0,335,32,0,6,1,1,20,1,2.125251
43,1,700,12,0,0,40,1,100,43,0,12,0,0,25,0,1.714798
30,1,750,15,0,0,56,0,535,31,0,13,0,0,12,1,2.593387
33,0,500,16,0,0,40,0,100,27,0,12,0,0,9,1,1.832582
40,0,388,12,0,0,40,0,484,41,0,12,0,0,23,0,2.493206
45,0,363,12,0,0,40,1,581,43,0,13,0,0,24,0,2.675871
54,1,650,15,0,0,35,0,138,54,0,15,0,0,33,0,1.595049
40,1,700,18,0,0,40,0,680,39,0,18,0,1,15,1,2.833213
53,0,250,12,0,0,40,0,250,49,0,12,0,0,31,0,1.832582
34,1,531,12,0,0,35,1,420,41,0,16,0,0,19,0,2.574519
33,0,105,13,0,0,20,0,397,31,0,12,0,0,13,0,2.295057
41,1,1759,16,1,0,48,1,300,41,1,16,0,0,19,0,2.014903
50,1,326,12,0,0,40,0,298,49,0,12,0,1,31,0,2.141746
45,0,490,10,0,1,48,0,775,38,0,12,1,0,20,0,2.404368
50,0,630,12,0,0,45,0,400,47,0,12,0,0,29,0,2.525729
23,1,230,6,0,1,40,1,200,29,0,16,1,0,7,0,1.609438
46,0,350,12,0,0,40,0,338,45,0,13,0,0,26,0,2.134166
47,1,420,12,0,0,40,0,150,48,0,12,0,0,30,0,1.455287
39,0,757,12,0,0,37,1,158,40,0,13,0,0,21,0,1.661398
36,0,390,12,0,0,40,0,60,35,0,10,0,0,19,1,2.014903
28,0,380,12,0,0,30,0,400,27,0,14,0,0,7,0,2.302585
49,0,680,12,0,0,40,1,600,46,0,16,0,0,24,0,2.70805
57,0,800,18,0,0,40,0,500,53,0,16,0,0,31,0,2.525729
41,0,1008,18,0,0,60,1,449,35,0,14,0,0,15,0,2.418144
45,1,577,16,0,0,40,1,190,45,0,12,0,0,27,0,1.691676
52,0,890,10,0,0,32,0,276,50,0,12,0,0,32,0,2.065053
30,0,600,16,0,0,55,0,360,29,0,16,0,0,7,1,1.974081
57,1,600,13,0,0,40,1,100,41,0,13,0,0,22,0,1.714798
36,0,400,12,0,0,30,0,280,27,0,12,0,0,9,0,1.94591
27,0,523,12,0,0,70,0,257,25,0,12,0,0,7,1,1.993728
64,0,174,14,0,0,40,1,40,56,0,13,0,0,37,0,1.609438
44,0,850,12,0,0,50,1,380,43,0,12,0,0,25,0,2.384823
58,0,240,12,0,0,45,0,170,54,0,8,0,0,40,0,1.446919
55,0,500,12,0,0,55,0,700,55,0,17,0,0,32,0,2.744418
59,0,350,12,1,0,40,0,450,49,1,12,0,0,31,0,2.5539
52,1,260,14,0,0,40,1,175,38,0,14,0,0,18,0,1.763589
48,0,317,12,0,0,40,1,170,37,0,12,0,0,19,0,1.446919
48,0,317,12,0,0,40,1,170,37,0,12,0,0,19,0,1.446919
35,0,380,11,0,1,40,1,260,44,0,12,1,0,26,0,1.871802
39,0,775,16,0,0,18,0,87,42,0,16,0,0,20,1,1.981001
37,0,800,16,0,0,65,0,611,38,0,16,0,1,16,1,2.726218
29,0,603,12,0,0,40,0,600,22,0,12,0,0,4,0,2.70805
32,0,456,14,0,0,48,0,320,31,0,12,0,0,13,1,2.079442
34,1,530,12,0,1,50,0,500,34,0,15,1,0,13,1,2.525729
24,0,560,11,0,0,31,0,280,28,0,12,0,1,10,1,1.94591
37,1,800,12,0,0,48,0,550,28,0,14,0,0,8,1,2.621039
39,0,1165,18,0,0,65,1,576,34,0,12,0,0,16,0,3.137232
33,1,1080,13,0,0,24,0,543,31,0,12,0,0,13,1,2.55944
39,0,320,6,0,0,80,1,173,34,0,12,0,0,16,0,1.687556
32,0,675,16,0,0,40,0,96,32,0,16,0,0,10,1,2.079442
39,0,900,17,0,0,16,1,500,43,0,14,0,0,23,0,2.525729
24,0,316,12,0,0,40,0,358,31,0,13,0,0,12,1,2.191653
32,0,825,16,0,0,40,0,850,32,0,16,0,1,10,1,2.938574
39,0,1200,15,0,0,60,0,440,41,0,14,0,0,21,1,3.091043
41,0,244,14,0,1,60,0,433,34,0,16,1,1,12,1,2.51539
22,0,240,12,0,0,40,0,152,22,0,12,0,0,4,1,1.335001
28,1,830,12,0,0,58,0,520,28,0,12,0,0,10,1,2.564949
60,0,229,12,0,0,40,0,229,58,0,12,0,0,40,0,1.878374
36,1,590,16,0,0,32,0,559,35,0,16,0,0,13,0,2.63727
43,1,563,13,0,0,40,1,200,42,0,14,0,0,22,0,1.609438
34,1,500,12,0,0,60,1,250,39,0,12,0,0,21,0,1.832582
49,0,1000,18,0,0,40,0,400,48,0,14,0,0,28,0,2.302585
55,1,557,10,0,0,40,0,264,46,0,12,0,0,28,0,1.88707
31,0,750,12,0,1,48,0,750,30,0,15,0,0,9,1,3.036554
52,0,1000,17,0,0,50,1,700,51,0,17,0,1,28,0,3.085344
27,1,360,11,0,0,40,0,203,28,0,12,0,0,10,1,1.729687
50,0,450,12,0,0,30,1,550,45,0,13,1,0,26,0,2.621039
52,0,280,9,0,0,40,0,250,46,0,9,0,0,31,0,1.832582
41,0,500,14,0,0,40,0,280,44,0,12,0,1,26,1,1.94591
37,0,800,14,0,0,40,1,350,35,0,12,0,0,17,0,1.986732
32,1,765,12,0,0,55,0,650,32,0,12,0,0,14,0,2.921624
38,1,343,12,1,0,40,0,278,27,1,13,0,0,8,1,1.938742
36,0,210,12,0,0,31,1,135,37,0,10,0,0,21,0,1.504077
42,0,550,12,0,1,40,0,250,37,0,10,1,0,21,0,1.832582
38,0,500,12,0,1,45,0,380,31,0,12,0,0,13,1,2.251292
50,0,240,12,0,1,0,0,358,44,0,7,1,1,31,0,1.988713
50,0,240,12,0,1,0,0,358,44,0,7,1,1,31,0,1.988713
28,0,500,14,0,0,40,0,350,27,0,16,0,1,5,0,2.051271
41,1,770,15,0,0,40,0,80,35,0,12,0,0,17,1,1.609438
51,1,720,13,0,0,40,0,90,48,0,13,0,0,29,1,1.504077
34,1,360,12,0,0,40,1,171,34,0,15,0,0,13,0,1.675928
33,0,940,16,0,0,55,1,110,33,0,13,0,0,14,0,1.522427
43,0,500,13,0,0,40,1,200,38,0,12,0,0,20,0,1.609438
43,0,250,16,0,0,40,1,120,40,0,16,0,0,18,0,1.455287
35,0,425,11,0,0,40,1,400,30,0,12,0,0,12,0,2.302585
49,0,1212,13,0,0,50,0,418,49,0,12,0,0,31,0,2.346602
50,0,533,12,0,0,40,0,800,49,0,14,0,0,29,0,3.426515
49,1,1100,13,0,0,47,0,600,44,0,13,0,1,25,0,2.70805
48,0,500,12,0,0,60,1,85,33,0,13,0,0,14,0,1.223776
45,0,175,13,0,0,20,0,253,41,0,12,0,0,23,1,1.84451
37,1,460,12,0,0,40,1,294,35,0,13,0,0,16,0,1.876917
52,0,125,10,0,0,42,0,450,46,0,12,0,0,28,0,2.643512
38,0,308,12,0,0,32,0,378,42,0,15,0,1,21,1,2.246015
45,0,282,13,0,0,40,1,144,37,0,13,0,0,18,0,1.504077
49,1,700,18,0,0,40,0,350,40,0,12,0,1,22,0,2.169054
30,0,500,18,0,0,40,0,500,28,0,18,0,0,4,0,2.525729
49,1,900,13,0,0,40,0,280,57,0,12,0,0,39,0,1.94591
44,1,584,14,0,0,40,1,750,41,0,12,0,0,23,0,2.931194
36,0,1000,18,0,0,40,1,450,37,0,18,0,1,13,0,2.420368
62,0,644,18,0,0,40,0,368,53,0,12,0,0,35,0,2.219203
23,0,70,15,0,0,10,0,120,24,0,0,0,0,18,0,2.079442
30,1,870,12,0,0,40,0,525,28,0,15,0,0,7,1,2.679879
51,1,461,12,0,0,40,0,340,42,0,12,0,0,24,0,2.140066
26,0,275,14,0,0,40,0,450,30,0,16,0,0,8,0,2.420368
44,0,500,18,0,0,60,1,535,40,0,18,0,0,16,0,2.475604
32,0,370,12,0,0,45,0,423,30,0,12,0,0,12,1,2.358493
34,0,900,18,0,0,40,1,800,34,0,18,0,0,10,0,2.590267
52,0,692,14,0,0,40,0,650,53,0,12,0,0,35,0,2.788093
29,0,160,16,0,0,0,0,130,30,0,16,0,0,8,0,1.401799
38,1,353,12,0,0,50,1,210,44,0,9,0,0,29,0,1.658228
38,1,1035,13,0,0,50,1,380,35,0,12,0,0,17,0,2.251292
50,1,687,12,0,0,40,0,401,39,0,12,0,1,21,0,2.305082
34,0,400,14,1,0,70,0,250,32,1,15,0,0,11,1,1.609438
31,0,210,12,0,0,40,0,170,23,0,9,0,0,8,0,1.446919
42,0,630,12,0,0,56,1,150,33,0,12,0,1,15,0,2.302585
41,0,450,12,1,0,24,1,160,41,1,9,0,0,26,0,1.386294
35,0,400,12,0,0,60,1,210,34,0,12,0,0,16,0,2.169054
28,0,750,14,0,0,50,0,557,27,0,17,0,1,4,1,2.633686
48,0,560,9,0,1,40,0,152,45,0,9,1,1,30,0,1.468533
62,0,1279,14,0,0,46,0,270,50,0,12,1,0,32,0,2.132686
39,0,700,18,0,0,50,0,96,37,0,18,0,0,13,0,2.772589
56,0,330,7,0,0,40,1,160,36,0,12,0,0,18,0,1.742969
38,1,504,12,1,0,42,1,300,37,1,16,0,1,15,0,2.014903
40,0,500,12,0,0,40,0,85,38,0,12,0,0,20,1,1.264597
39,0,600,12,0,0,40,0,200,37,0,10,0,0,21,1,1.609438
46,0,903,16,0,0,50,0,232,45,0,12,0,0,27,0,1.891389
30,0,650,13,1,0,40,0,35,24,1,12,0,0,6,1,1.475906
45,0,461,12,0,0,40,0,730,43,0,17,0,1,20,0,2.904165
42,1,655,13,0,1,50,1,190,43,0,13,1,0,24,0,2.251292
23,1,425,12,0,0,32,0,226,25,0,12,0,0,7,1,1.731656
48,1,800,10,0,0,50,1,475,40,0,12,0,0,22,0,2.356652
53,0,455,12,0,0,70,0,450,52,0,12,0,0,34,0,2.420368
25,1,520,12,0,0,40,0,540,27,0,12,0,0,9,0,3.072693
35,0,360,16,0,0,40,0,420,27,0,16,0,0,5,0,2.351375
39,0,1045,12,0,0,50,0,595,36,0,14,0,0,16,0,2.699682
34,1,480,15,0,0,40,1,320,29,0,12,0,0,11,0,2.079442
40,1,646,14,0,0,39,1,191,38,0,13,0,0,19,0,1.851076
27,0,419,12,0,0,36,0,168,26,0,12,0,0,8,1,1.435084
44,1,611,12,0,0,52,1,340,35,0,14,0,0,15,0,2.140066
40,0,740,12,0,0,50,1,98,40,0,12,0,0,22,0,2.100061
46,0,690,17,1,0,40,0,730,37,1,16,0,0,15,0,2.904165
48,1,962,18,0,0,35,1,156,44,0,17,0,1,21,0,2.341806
57,0,450,12,0,0,43,0,503,53,0,12,0,0,35,0,2.531711
49,1,600,12,0,0,40,0,485,51,0,12,0,0,33,0,2.49527
